"date, price"
"2014-12-04","316.929993"
"2014-12-05","312.630005"
"2014-12-08","306.640015"
"2014-12-09","312.500000"
"2014-12-10","305.839996"
"2014-12-11","307.359985"
"2014-12-12","307.320007"
"2014-12-15","306.070007"
"2014-12-16","295.059998"
"2014-12-17","298.880005"
"2014-12-18","297.730011"
"2014-12-19","299.899994"
"2014-12-22","306.540009"
"2014-12-23","306.290009"
"2014-12-24","303.029999"
"2014-12-26","309.089996"
"2014-12-29","312.040009"
"2014-12-30","310.299988"
"2014-12-31","310.350006"
"2015-01-02","308.519989"
"2015-01-05","302.190002"
"2015-01-06","295.290009"
"2015-01-07","298.420013"
"2015-01-08","300.459991"
"2015-01-09","296.929993"
"2015-01-12","291.410004"
"2015-01-13","294.739990"
"2015-01-14","293.269989"
"2015-01-15","286.950012"
"2015-01-16","290.739990"
"2015-01-20","289.440002"
"2015-01-21","297.250000"
"2015-01-22","310.320007"
"2015-01-23","312.390015"
"2015-01-26","309.660004"
"2015-01-27","306.750000"
"2015-01-28","303.910004"
"2015-01-29","311.779999"
"2015-01-30","354.529999"
"2015-02-02","364.470001"
"2015-02-03","363.549988"
"2015-02-04","364.750000"
"2015-02-05","373.890015"
"2015-02-06","374.279999"
"2015-02-09","370.559998"
"2015-02-10","373.000000"
"2015-02-11","375.140015"
"2015-02-12","377.170013"
"2015-02-13","381.829987"
"2015-02-17","375.429993"
"2015-02-18","373.369995"
"2015-02-19","379.000000"
"2015-02-20","383.660004"
"2015-02-23","380.140015"
"2015-02-24","378.589996"
"2015-02-25","385.369995"
"2015-02-26","384.799988"
"2015-02-27","380.160004"
"2015-03-02","385.660004"
"2015-03-03","384.609985"
"2015-03-04","382.720001"
"2015-03-05","387.829987"
"2015-03-06","380.089996"
"2015-03-09","378.559998"
"2015-03-10","369.510010"
"2015-03-11","366.369995"
"2015-03-12","374.239990"
"2015-03-13","370.579987"
"2015-03-16","373.350006"
"2015-03-17","371.920013"
"2015-03-18","375.140015"
"2015-03-19","373.239990"
"2015-03-20","378.489990"
"2015-03-23","375.109985"
"2015-03-24","374.089996"
"2015-03-25","370.959991"
"2015-03-26","367.350006"
"2015-03-27","370.559998"
"2015-03-30","374.589996"
"2015-03-31","372.100006"
"2015-04-01","370.260010"
"2015-04-02","372.250000"
"2015-04-06","377.040009"
"2015-04-07","374.410004"
"2015-04-08","381.200012"
"2015-04-09","383.540009"
"2015-04-10","382.649994"
"2015-04-13","382.359985"
"2015-04-14","385.109985"
"2015-04-15","383.450012"
"2015-04-16","386.040009"
"2015-04-17","375.559998"
"2015-04-20","389.510010"
"2015-04-21","391.179993"
"2015-04-22","389.799988"
"2015-04-23","389.989990"
"2015-04-24","445.100006"
"2015-04-27","438.559998"
"2015-04-28","429.309998"
"2015-04-29","429.369995"
"2015-04-30","421.779999"
"2015-05-01","422.869995"
"2015-05-04","423.040009"
"2015-05-05","421.190002"
"2015-05-06","419.100006"
"2015-05-07","426.880005"
"2015-05-08","433.690002"
"2015-05-11","432.850006"
